"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"11673","zero",30056,186,0,910269,625,16,12,"very_sat","very_little","considering","STAY"
"11678","zero",127091,0,55,894250,780,1,1,"unsat","little","never_thought","LEAVE"
"11683","zero",93853,87,15,844317,252,5,4,"very_unsat","avg","no","STAY"
"11693","zero",21512,50,81,487378,147,5,1,"very_sat","very_high","actively_looking_into_it","LEAVE"
"11697","one",44850,0,58,191587,160,1,1,"very_sat","very_little","no","LEAVE"
"11700","zero",146454,114,14,876703,639,24,4,"very_sat","high","considering","STAY"
"11701","zero",128183,0,19,519345,407,0,4,"very_unsat","little","considering","STAY"
"11706","zero",124314,0,0,442653,415,0,8,"very_unsat","little","no","STAY"
"11744","one",147224,255,21,267082,457,18,4,"very_sat","very_little","never_thought","LEAVE"
"11748","zero",122534,0,55,483254,395,1,2,"very_unsat","little","actively_looking_into_it","STAY"
"11757","one",144723,222,40,291803,589,18,1,"very_sat","high","no","STAY"
"11758","zero",144573,0,22,330290,436,1,5,"sat","very_high","actively_looking_into_it","STAY"
"11760","zero",61591,68,18,375064,323,4,4,"unsat","little","considering","STAY"
"11762","zero",43681,52,14,246610,218,3,4,"unsat","little","actively_looking_into_it","STAY"
"11767","one",123004,227,0,262329,532,15,8,"avg","very_little","considering","LEAVE"
"11779","zero",34255,214,0,715938,191,4,10,"avg","very_high","no","STAY"
"11788","zero",49779,0,47,888229,163,1,2,"avg","avg","actively_looking_into_it","LEAVE"
"11798","one",100881,44,24,441388,825,4,6,"very_sat","little","considering","LEAVE"
"11802","zero",63669,71,47,272625,308,5,4,"very_sat","little","never_thought","LEAVE"
"11806","zero",142930,253,0,365018,516,20,11,"unsat","little","considering","LEAVE"
"11807","one",26399,89,23,872666,166,5,5,"very_sat","very_little","no","STAY"
"11815","zero",43299,63,88,959712,235,4,2,"very_unsat","very_high","considering","LEAVE"
"11842","zero",21520,67,87,174287,219,4,2,"very_unsat","very_high","never_thought","STAY"
"11855","one",39537,0,85,275490,155,0,2,"very_unsat","very_little","considering","LEAVE"
"11858","one",63050,0,49,751576,250,0,1,"very_unsat","little","no","STAY"
"11863","one",48066,73,12,825492,172,13,4,"very_unsat","little","considering","STAY"
"11864","zero",37817,199,0,236390,191,20,5,"very_unsat","very_little","never_thought","STAY"
"11865","one",30398,214,20,494498,213,16,6,"very_unsat","little","actively_looking_into_it","STAY"
"11870","one",49510,212,0,257447,192,10,15,"very_sat","very_high","considering","LEAVE"
"11880","one",67347,74,9,337572,344,5,6,"avg","very_high","no","LEAVE"
"11883","zero",84708,0,5,440090,390,0,4,"very_unsat","very_little","considering","STAY"
"11886","one",55734,0,39,410609,276,1,1,"avg","little","no","LEAVE"
"11889","one",62645,0,46,223648,312,1,2,"very_unsat","little","no","LEAVE"
"11897","zero",152321,189,55,313199,847,23,2,"very_unsat","little","considering","LEAVE"
"11900","zero",106804,235,16,306044,515,23,5,"unsat","very_little","considering","LEAVE"
"11905","zero",94410,0,15,472536,358,0,4,"unsat","little","considering","STAY"
"11906","one",80829,58,0,640391,389,3,14,"very_sat","little","considering","STAY"
"11914","one",24815,0,0,995293,181,1,12,"very_sat","little","considering","STAY"
"11921","zero",54953,36,28,856030,327,5,13,"unsat","little","considering","LEAVE"
"11923","one",35758,189,13,174526,309,11,6,"very_sat","very_little","considering","LEAVE"
"11933","one",100069,63,0,226655,147,3,11,"very_unsat","very_little","never_thought","STAY"
"11937","zero",31528,63,25,248312,180,5,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"11939","one",49301,0,0,833232,174,24,14,"very_unsat","very_little","considering","STAY"
"11948","zero",21526,201,0,273947,184,17,14,"very_unsat","very_high","considering","LEAVE"
"11955","one",84039,216,7,249437,387,1,14,"avg","very_little","no","LEAVE"
"11963","one",141316,203,0,162681,531,22,1,"very_sat","very_high","perhaps","LEAVE"
"11974","one",74503,199,10,448609,345,3,4,"very_unsat","very_little","considering","STAY"
"11976","zero",154182,0,82,845987,705,1,1,"avg","very_little","actively_looking_into_it","STAY"
"11977","zero",80513,0,0,818307,889,1,13,"very_unsat","little","actively_looking_into_it","LEAVE"
"11978","one",80400,0,0,899723,344,0,10,"unsat","very_little","actively_looking_into_it","LEAVE"
"11979","zero",60717,200,48,158227,258,20,2,"sat","little","considering","LEAVE"
"11997","one",155146,192,65,353752,304,12,2,"sat","little","considering","LEAVE"
"11999","one",151163,210,60,364312,898,17,2,"sat","very_little","considering","STAY"
"12001","zero",124408,0,0,301269,847,0,13,"avg","very_high","considering","STAY"
"12006","zero",64848,176,8,249684,271,19,4,"very_sat","avg","no","LEAVE"
"12014","one",152072,177,65,664749,659,18,2,"very_sat","little","actively_looking_into_it","LEAVE"
"12015","zero",24438,34,12,505258,167,4,15,"avg","little","no","STAY"
"12021","one",28371,171,60,255294,169,16,1,"very_sat","little","never_thought","LEAVE"
"12022","zero",64956,0,49,169845,286,0,2,"very_unsat","very_high","considering","LEAVE"
"12031","zero",139179,0,9,853511,644,1,6,"very_unsat","very_high","never_thought","STAY"
"12032","one",47721,0,0,733847,246,1,9,"very_unsat","very_high","considering","LEAVE"
"12034","one",24034,158,0,642062,169,26,12,"unsat","high","considering","LEAVE"
"12038","one",152876,0,0,218093,425,0,13,"unsat","high","no","STAY"
"12040","one",107134,39,0,374054,446,3,12,"avg","avg","perhaps","STAY"
"12047","one",39476,0,46,975301,132,0,2,"very_sat","little","actively_looking_into_it","STAY"
"12050","zero",82687,196,68,653992,460,25,1,"unsat","very_little","never_thought","STAY"
"12053","one",132579,0,22,431562,647,1,4,"avg","little","considering","STAY"
"12056","one",68223,137,0,164230,294,15,10,"sat","very_high","no","LEAVE"
"12063","one",39122,70,0,252959,248,3,13,"avg","little","no","LEAVE"
"12066","one",26061,42,29,154620,234,4,1,"very_sat","little","considering","STAY"
"12071","zero",34741,72,16,513913,139,3,5,"very_unsat","very_high","considering","STAY"
"12073","one",34259,0,34,575017,168,1,1,"very_sat","little","considering","LEAVE"
"12078","zero",29754,213,0,228222,186,24,10,"very_unsat","very_little","considering","LEAVE"
"12084","one",107154,0,18,706157,639,4,5,"very_sat","very_high","no","STAY"
"12090","zero",20045,167,0,817583,867,12,15,"avg","little","considering","STAY"
"12092","one",157997,147,73,504973,661,12,1,"very_sat","little","actively_looking_into_it","LEAVE"
"12097","one",109975,72,0,253354,546,4,11,"very_unsat","very_little","considering","STAY"
"12103","zero",122922,0,19,243639,527,1,4,"very_unsat","little","actively_looking_into_it","STAY"
"12105","one",150984,55,55,166220,631,4,2,"avg","very_little","actively_looking_into_it","LEAVE"
"12112","one",104000,48,0,860890,557,3,12,"very_unsat","little","no","LEAVE"
"12115","one",120442,44,17,956776,418,4,4,"very_unsat","very_little","considering","LEAVE"
"12117","zero",123948,0,68,749812,724,1,2,"very_unsat","little","actively_looking_into_it","STAY"
"12122","one",44386,47,16,641878,147,3,6,"very_sat","very_little","actively_looking_into_it","STAY"
"12123","one",52327,155,51,458523,340,20,2,"very_unsat","high","considering","LEAVE"
"12142","one",60111,62,38,568718,274,3,2,"avg","little","considering","LEAVE"
"12145","one",48655,0,49,467672,140,21,2,"very_unsat","very_high","considering","STAY"
"12149","zero",45805,227,15,713806,237,17,4,"unsat","little","considering","STAY"
"12150","one",77029,195,30,914236,367,0,2,"unsat","little","never_thought","STAY"
"12155","one",84968,216,84,567652,296,15,1,"very_sat","little","considering","LEAVE"
"12161","zero",109408,62,0,286437,727,4,10,"very_sat","little","no","LEAVE"
"12162","one",156208,0,81,503593,442,0,1,"unsat","very_high","no","LEAVE"
"12173","one",82478,0,25,223455,293,1,2,"unsat","very_little","actively_looking_into_it","LEAVE"
"12174","one",60587,29,51,412945,288,3,2,"avg","very_high","considering","LEAVE"
"12176","zero",29867,212,64,826690,226,24,1,"very_unsat","little","considering","STAY"
"12183","zero",137647,0,64,280278,385,1,2,"unsat","little","never_thought","LEAVE"
"12185","zero",115579,59,69,939873,454,28,1,"very_sat","very_little","considering","LEAVE"
"12190","zero",100790,67,13,564081,644,19,4,"very_unsat","very_little","no","STAY"
"12195","zero",39619,0,12,273643,158,1,5,"avg","very_little","actively_looking_into_it","STAY"
"12199","zero",21361,0,0,704172,336,0,8,"very_unsat","little","considering","STAY"
"12206","zero",130956,225,0,529086,818,10,11,"unsat","very_little","considering","LEAVE"
"12209","one",102352,55,0,237848,600,0,13,"very_sat","high","actively_looking_into_it","LEAVE"
"12211","zero",21666,195,12,402296,216,16,6,"unsat","very_little","perhaps","STAY"
"12214","zero",110522,0,9,166351,392,0,4,"very_sat","high","no","STAY"
"12217","zero",156829,43,14,345521,561,20,5,"unsat","very_high","actively_looking_into_it","LEAVE"
"12230","zero",49049,0,78,277671,180,1,1,"very_unsat","very_little","considering","STAY"
"12239","zero",64584,213,34,400792,362,10,2,"very_unsat","little","considering","LEAVE"
"12242","zero",25132,55,0,534990,166,5,13,"very_unsat","little","no","STAY"
"12243","zero",105016,29,0,761595,864,3,9,"very_unsat","little","considering","LEAVE"
"12244","one",31163,65,0,727277,215,4,8,"sat","little","no","STAY"
"12247","zero",24199,204,0,290292,304,15,8,"very_unsat","little","actively_looking_into_it","LEAVE"
"12249","zero",110360,56,22,864344,438,4,2,"unsat","little","actively_looking_into_it","STAY"
"12266","one",33497,59,0,307843,236,4,12,"unsat","avg","considering","LEAVE"
"12274","one",74616,0,83,408914,285,25,12,"very_unsat","very_little","considering","LEAVE"
"12287","zero",41308,71,45,757155,219,5,1,"very_unsat","avg","actively_looking_into_it","STAY"
"12294","zero",84517,0,87,829434,747,1,1,"very_unsat","little","no","STAY"
"12298","zero",21823,191,0,340752,153,20,9,"very_sat","little","considering","STAY"
"12302","zero",27047,178,12,477093,248,22,2,"very_unsat","very_little","never_thought","STAY"
"12306","one",61641,182,51,631589,378,5,1,"very_sat","avg","actively_looking_into_it","STAY"
"12310","one",136691,234,87,387786,417,18,1,"unsat","little","actively_looking_into_it","LEAVE"
"12317","one",112635,0,0,638973,473,0,11,"very_sat","avg","considering","LEAVE"
"12319","one",32844,0,0,738447,181,0,13,"unsat","little","considering","LEAVE"
"12325","one",34319,252,12,718911,192,1,4,"unsat","little","actively_looking_into_it","STAY"
"12329","one",47389,0,70,830716,165,0,2,"very_unsat","very_high","never_thought","STAY"
"12330","zero",45402,221,68,809175,247,12,1,"unsat","very_high","actively_looking_into_it","STAY"
"12335","zero",91301,64,21,249176,334,4,6,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"12340","zero",71873,225,0,171651,347,3,9,"very_sat","high","perhaps","LEAVE"
"12341","zero",75535,194,64,445911,226,5,2,"avg","little","no","LEAVE"
"12344","zero",48984,0,36,232717,146,1,2,"avg","very_little","considering","LEAVE"
"12348","zero",109658,62,0,638990,780,4,9,"avg","avg","actively_looking_into_it","LEAVE"
"12353","one",36265,0,0,199641,157,0,6,"unsat","little","no","LEAVE"
"12358","zero",60007,77,26,209888,369,5,1,"very_sat","little","no","LEAVE"
"12362","zero",85208,0,0,554052,286,0,9,"very_unsat","very_little","perhaps","STAY"
"12364","zero",85173,0,0,487528,252,1,15,"very_unsat","very_high","considering","STAY"
"12366","zero",143647,140,16,186816,791,21,4,"sat","very_high","actively_looking_into_it","LEAVE"
"12374","zero",82316,0,0,761332,370,0,10,"very_unsat","very_little","no","STAY"
"12376","zero",39298,0,0,289655,181,1,10,"avg","high","actively_looking_into_it","STAY"
"12380","zero",139732,199,0,221939,689,26,15,"very_unsat","little","considering","LEAVE"
"12400","one",48357,0,0,311162,232,1,10,"very_sat","very_high","considering","LEAVE"
"12409","one",64329,146,11,402550,297,12,5,"very_unsat","very_high","considering","LEAVE"
"12412","zero",158850,0,27,209305,532,1,2,"very_unsat","very_high","never_thought","LEAVE"
"12419","zero",101950,61,27,350010,440,3,1,"avg","very_high","considering","STAY"
"12423","one",22734,0,0,854882,171,1,8,"avg","very_little","considering","STAY"
"12427","zero",47280,164,0,865723,155,14,14,"unsat","high","considering","STAY"
"12429","one",43090,51,72,591922,195,4,2,"very_unsat","little","no","STAY"
"12433","zero",31916,0,17,267725,242,1,6,"very_sat","avg","no","LEAVE"
"12438","one",154811,144,83,241588,798,11,2,"sat","avg","no","LEAVE"
"12442","one",24826,0,68,165874,170,1,6,"sat","very_high","perhaps","LEAVE"
"12446","one",34804,150,72,457865,417,21,2,"sat","very_high","actively_looking_into_it","LEAVE"
"12452","one",109213,0,0,631432,777,1,14,"unsat","little","never_thought","STAY"
"12466","zero",147322,176,67,286946,615,14,1,"very_sat","very_high","considering","STAY"
"12470","one",122882,241,18,442458,787,5,6,"very_unsat","very_high","no","LEAVE"
"12475","one",145788,53,7,635531,749,4,12,"unsat","very_little","actively_looking_into_it","STAY"
"12476","one",28605,61,38,175514,229,5,2,"very_unsat","very_little","considering","STAY"
"12481","one",137066,215,11,166625,651,22,4,"very_sat","very_high","never_thought","LEAVE"
"12487","one",99795,164,22,365848,635,1,4,"very_unsat","very_high","never_thought","STAY"
"12488","zero",44570,204,0,975191,192,29,4,"very_unsat","high","considering","STAY"
"12498","one",75026,58,8,596316,379,3,4,"unsat","little","considering","LEAVE"
"12499","one",48886,0,23,183889,239,0,4,"sat","avg","actively_looking_into_it","STAY"
"12501","one",148464,0,85,183010,654,1,2,"very_unsat","very_high","considering","LEAVE"
"12505","one",24772,41,20,796318,133,3,5,"very_unsat","avg","no","STAY"
"12507","one",74821,194,24,803064,440,1,5,"very_sat","very_little","considering","STAY"
"12508","zero",140152,139,52,206331,850,18,2,"very_sat","little","considering","LEAVE"
"12521","zero",154749,206,27,523676,652,17,1,"avg","little","perhaps","STAY"
"12527","one",70751,0,63,202435,272,1,1,"sat","little","considering","STAY"
"12540","zero",32611,0,10,740731,192,1,4,"very_unsat","high","actively_looking_into_it","STAY"
"12542","zero",58814,46,6,338855,317,0,4,"very_sat","little","considering","LEAVE"
"12543","one",45262,0,69,425445,131,1,2,"very_sat","very_little","considering","LEAVE"
"12552","zero",77125,56,68,678900,318,3,1,"unsat","very_high","actively_looking_into_it","STAY"
"12554","zero",92717,58,66,836415,316,3,2,"very_unsat","little","no","STAY"
"12558","zero",77508,173,0,720050,250,11,15,"very_unsat","little","actively_looking_into_it","STAY"
"12559","one",157530,0,0,161817,601,0,12,"unsat","very_little","actively_looking_into_it","LEAVE"
"12573","zero",125622,0,33,993580,798,0,2,"unsat","little","actively_looking_into_it","STAY"
"12579","one",37936,169,58,287446,230,23,2,"very_sat","little","considering","STAY"
"12581","zero",81223,194,18,697450,272,24,5,"very_unsat","very_little","considering","STAY"
"12587","one",82889,76,0,180869,326,3,9,"very_sat","little","never_thought","STAY"
"12610","zero",21314,69,0,813217,144,5,6,"very_unsat","little","considering","LEAVE"
"12619","zero",35559,0,0,666179,138,0,2,"very_sat","very_little","no","STAY"
"12623","zero",72466,67,16,271182,262,5,5,"unsat","little","actively_looking_into_it","LEAVE"
"12631","zero",33557,26,82,244348,191,3,1,"avg","avg","no","LEAVE"
"12634","zero",46495,183,63,476474,176,25,1,"very_unsat","very_little","no","LEAVE"
"12636","zero",26266,43,0,200217,239,3,10,"very_unsat","very_high","considering","STAY"
"12639","one",129791,0,23,534759,760,1,4,"very_sat","high","never_thought","STAY"
"12640","zero",111154,0,22,924420,448,0,5,"very_unsat","avg","actively_looking_into_it","STAY"
"12648","one",157488,229,11,580852,635,3,1,"very_unsat","very_high","considering","LEAVE"
"12657","one",98363,243,25,660153,358,24,1,"unsat","avg","actively_looking_into_it","STAY"
"12660","zero",90772,217,0,540978,382,5,8,"very_sat","little","considering","LEAVE"
"12661","one",157562,62,63,439930,491,1,2,"unsat","very_little","considering","LEAVE"
"12665","zero",141710,49,0,284416,202,3,9,"unsat","little","actively_looking_into_it","LEAVE"
"12679","one",107463,49,10,326908,472,3,5,"very_sat","very_high","never_thought","STAY"
"12685","zero",145581,63,12,400398,696,3,5,"very_sat","very_little","no","STAY"
